date,product_id,category,brand,region,customer_id,age,loyalty_tier,price,discount,qty_sold,ad_spend,channel,holiday,competitor_price,stock,revenue
2024-05-30,P283,Sneakers,Puma,Delhi,C234,56,Silver,4137,24,23,1662,Facebook,0,3433,235,72314.76
2024-11-14,P179,Jeans,Adidas,Kolkata,C657,26,Bronze,1725,41,48,13550,Facebook,1,2635,186,48852.00000000001
2024-06-01,P299,Hats,Adidas,Chennai,C138,53,Silver,3740,25,18,19610,Website,1,1307,298,50490.0
2024-04-24,P115,T-shirts,Zara,Bangalore,C883,42,Gold,2345,18,34,11340,Google Ads,0,2293,167,65378.600000000006
2024-05-06,P224,Hats,Puma,Mumbai,C416,45,Platinum,1441,13,24,14280,Google Ads,0,2723,211,30088.08
2024-06-03,P155,Sneakers,Puma,Delhi,C583,45,Silver,1274,24,26,9607,Facebook,1,2201,312,25174.24
2024-03-07,P256,T-shirts,Zara,Kolkata,C237,28,Silver,2279,42,21,16712,Instagram,1,3991,181,27758.220000000005
2024-05-20,P280,Socks,Puma,Mumbai,C226,24,Bronze,2328,26,11,1986,Website,0,4036,252,18949.920000000002
2025-01-14,P150,Hats,Zara,Bangalore,C425,47,Platinum,4544,13,49,6774,Google Ads,0,4882,499,193710.72
2024-11-18,P192,Sneakers,Puma,Delhi,C520,35,Bronze,3205,33,18,2904,Facebook,0,2302,295,38652.299999999996
2024-09-24,P128,Jackets,Levis,Bangalore,C735,57,Bronze,1693,18,47,8648,Instagram,0,5422,203,65248.22000000001
2024-11-04,P210,Socks,Levis,Delhi,C647,33,Gold,2736,47,12,18299,Google Ads,0,5326,180,17400.960000000003
2024-11-22,P154,Socks,Zara,Chennai,C492,55,Gold,1411,17,8,16348,Google Ads,1,2703,428,9369.039999999999
2024-03-06,P297,Jeans,Puma,Bangalore,C685,54,Gold,2898,29,11,18484,Google Ads,1,1663,329,22633.379999999997
2024-10-17,P235,Jackets,Zara,Delhi,C734,54,Silver,4368,21,4,18401,Instagram,0,1119,207,13802.880000000001
2025-02-21,P237,Sneakers,Adidas,Chennai,C103,32,Gold,4880,1,2,10797,Instagram,1,1844,439,9662.4
2024-06-26,P293,Hats,Puma,Mumbai,C739,36,Silver,4019,31,2,16469,Facebook,1,4393,73,5546.219999999999
2024-07-10,P225,Hats,Nike,Bangalore,C930,46,Gold,2198,11,49,10088,Facebook,1,1302,195,95854.78
2025-01-18,P117,Sneakers,Nike,Chennai,C506,24,Platinum,3908,21,22,3575,Website,0,3290,396,67921.04000000001
2024-11-12,P107,Jeans,Zara,Kolkata,C614,51,Gold,1155,24,13,14761,Google Ads,0,2140,161,11411.4
2024-08-09,P146,Jackets,Levis,Mumbai,C147,54,Gold,1265,8,30,4464,Website,0,4868,314,34914.0
2024-08-25,P138,Jackets,Levis,Kolkata,C757,59,Bronze,2031,14,30,4186,Google Ads,1,4214,192,52399.8
2024-04-29,P266,Hats,Adidas,Kolkata,C301,22,Platinum,2855,24,48,19724,Instagram,1,832,255,104150.40000000001
2024-08-02,P101,T-shirts,Zara,Delhi,C884,45,Gold,1556,15,30,518,Google Ads,0,1620,418,39678.0
2024-06-03,P201,Jackets,Puma,Kolkata,C782,43,Platinum,1001,47,30,7217,Google Ads,0,2938,469,15915.9
2024-06-29,P187,T-shirts,Nike,Delhi,C538,23,Gold,3093,18,1,13748,Instagram,0,4239,474,2536.26
2024-07-27,P283,Socks,Puma,Delhi,C185,52,Gold,2736,43,44,9343,Google Ads,0,2607,295,68618.88
2024-12-18,P255,Sneakers,Adidas,Kolkata,C686,20,Bronze,4341,18,45,13144,Website,0,4387,475,160182.90000000002
2024-07-02,P182,Jeans,Zara,Bangalore,C914,18,Bronze,3691,46,33,6989,Instagram,1,4136,120,65773.62000000001
2024-04-19,P103,Sneakers,Puma,Bangalore,C255,23,Bronze,3585,30,20,17205,Google Ads,0,3322,301,50190.0
2024-07-13,P258,Hats,Levis,Mumbai,C358,34,Gold,1734,11,41,2287,Facebook,0,2261,294,63273.659999999996
2024-10-22,P245,T-shirts,Puma,Chennai,C624,23,Gold,4953,10,46,7092,Facebook,1,4255,254,205054.19999999998
2024-03-16,P166,Jackets,Levis,Chennai,C776,43,Silver,4415,2,10,2316,Website,0,946,178,43267.0
2024-06-30,P160,Socks,Nike,Bangalore,C846,37,Platinum,3738,19,8,13133,Instagram,0,3111,439,24222.24
2024-11-14,P187,T-shirts,Levis,Delhi,C262,43,Silver,4820,47,31,1452,Website,1,3940,303,79192.59999999999
2025-02-10,P279,Sneakers,Puma,Chennai,C621,64,Silver,4881,40,28,1434,Website,1,3939,141,82000.8
2024-11-01,P135,T-shirts,Levis,Kolkata,C873,22,Bronze,2299,16,2,4277,Website,0,3999,464,3862.3199999999997
2024-04-04,P249,Jeans,Puma,Chennai,C473,25,Silver,3350,48,17,7479,Google Ads,0,2023,267,29614.0
2024-06-18,P274,Sneakers,Zara,Mumbai,C192,27,Bronze,1234,0,42,13392,Google Ads,1,4156,147,51828.0
2024-04-02,P275,Hats,Nike,Mumbai,C665,41,Gold,4464,26,24,9304,Facebook,0,3391,350,79280.64
2024-08-27,P233,Jeans,Levis,Delhi,C647,52,Gold,4811,16,42,3744,Website,0,4501,498,169732.08
2024-10-17,P147,Hats,Zara,Mumbai,C966,43,Platinum,4437,5,46,1946,Google Ads,0,4774,232,193896.9
2024-12-19,P249,Jackets,Levis,Chennai,C468,46,Platinum,1216,34,42,3318,Instagram,0,5217,407,33707.52
2025-02-01,P241,Sneakers,Zara,Chennai,C509,51,Silver,2874,40,20,4782,Instagram,0,2198,268,34488.0
2024-11-07,P203,Jeans,Zara,Chennai,C357,55,Gold,3496,49,22,4912,Facebook,0,4625,67,39225.12
2025-02-25,P272,Jeans,Nike,Delhi,C248,36,Silver,1187,1,32,11274,Instagram,0,4362,53,37604.159999999996
2024-08-23,P187,Sneakers,Adidas,Chennai,C517,20,Gold,3890,22,11,10692,Website,1,4997,433,33376.200000000004
2025-02-17,P164,T-shirts,Nike,Kolkata,C781,21,Bronze,4343,33,46,4067,Google Ads,1,1386,411,133851.25999999998
2024-07-12,P111,Socks,Levis,Delhi,C495,55,Bronze,4063,47,4,19839,Google Ads,0,3284,412,8613.560000000001
2024-05-05,P209,Hats,Puma,Bangalore,C522,58,Silver,1153,46,4,1373,Facebook,1,2931,421,2490.48
2024-11-08,P166,T-shirts,Puma,Bangalore,C127,42,Bronze,3408,20,11,15509,Google Ads,0,4823,381,29990.4
2025-01-19,P265,Sneakers,Puma,Delhi,C266,63,Silver,4639,29,28,17055,Google Ads,0,4971,125,92223.32
2024-05-29,P240,Sneakers,Levis,Mumbai,C268,52,Platinum,2054,28,47,13320,Website,1,2621,248,69507.36
2024-12-01,P163,Sneakers,Adidas,Bangalore,C741,40,Gold,4727,34,29,16515,Instagram,0,2508,311,90474.78
2024-07-27,P173,Hats,Nike,Delhi,C906,59,Bronze,1221,45,19,9023,Facebook,0,1785,366,12759.45
2024-09-11,P266,Jeans,Puma,Kolkata,C980,46,Platinum,1128,25,44,542,Instagram,1,3132,279,37224.0
2024-04-24,P105,Sneakers,Zara,Mumbai,C534,45,Bronze,1564,49,39,11588,Facebook,0,2472,131,31107.96
2024-05-22,P217,Jeans,Zara,Kolkata,C597,41,Bronze,3391,44,40,14649,Website,1,4250,331,75958.40000000001
2024-03-04,P279,Hats,Nike,Bangalore,C751,25,Platinum,3781,8,31,1038,Google Ads,0,3991,341,107834.12
2024-11-18,P241,Hats,Puma,Delhi,C893,58,Platinum,2420,19,22,3699,Google Ads,1,4021,121,43124.4
2024-03-12,P133,Socks,Levis,Bangalore,C529,52,Silver,4454,0,42,12345,Website,0,1995,351,187068.0
2024-03-22,P222,Jackets,Adidas,Chennai,C657,36,Silver,4039,46,22,15247,Website,1,2473,213,47983.32
2024-06-28,P148,Sneakers,Nike,Kolkata,C658,59,Gold,4753,35,15,14756,Website,1,4592,59,46341.75000000001
2024-05-08,P111,Jackets,Nike,Bangalore,C383,45,Silver,1647,1,11,16121,Website,0,3827,438,17935.829999999998
2024-04-23,P278,Jeans,Nike,Delhi,C325,23,Bronze,2834,30,10,7948,Google Ads,0,2716,495,19838.0
2024-03-07,P296,Socks,Zara,Delhi,C817,59,Silver,2760,7,26,7746,Facebook,0,1178,54,66736.79999999999
2024-08-03,P264,T-shirts,Levis,Bangalore,C777,19,Silver,2637,40,46,11939,Facebook,1,2310,159,72781.2
2024-03-21,P135,T-shirts,Adidas,Chennai,C151,58,Silver,1130,5,36,19884,Google Ads,1,4164,275,38646.0
2024-11-02,P229,Sneakers,Puma,Bangalore,C785,20,Platinum,3778,37,30,6851,Facebook,1,5015,264,71404.2
2024-12-19,P178,Socks,Nike,Bangalore,C654,57,Bronze,2305,25,31,10657,Google Ads,0,3170,325,53591.25
2024-09-30,P154,Sneakers,Puma,Mumbai,C944,46,Silver,2404,22,20,16071,Facebook,0,1245,335,37502.4
2024-08-19,P188,Jackets,Adidas,Chennai,C345,42,Bronze,3332,46,31,8181,Google Ads,0,2442,55,55777.68000000001
2025-01-21,P128,Jackets,Puma,Delhi,C482,61,Gold,1594,27,16,13797,Instagram,0,3870,399,18617.92
2025-02-06,P137,Jeans,Nike,Mumbai,C569,39,Silver,2717,5,34,9472,Facebook,0,4908,64,87759.1
2025-01-07,P144,Jackets,Zara,Kolkata,C921,61,Silver,3205,26,29,11638,Facebook,0,2457,263,68779.29999999999
2024-10-21,P282,Jackets,Zara,Bangalore,C823,50,Gold,3844,27,44,15003,Instagram,1,3358,465,123469.28
2024-12-29,P246,Jeans,Puma,Bangalore,C237,64,Gold,2443,35,24,15284,Instagram,1,1738,198,38110.8
2024-08-23,P205,T-shirts,Nike,Chennai,C613,35,Gold,3794,18,46,15684,Instagram,0,4919,141,143109.68000000002
2024-06-11,P174,Jeans,Adidas,Delhi,C211,51,Gold,2008,18,9,2441,Website,0,3855,438,14819.04
2025-01-20,P107,T-shirts,Adidas,Chennai,C858,54,Bronze,1600,49,27,12777,Instagram,1,2876,411,22032.0
2024-09-23,P208,Sneakers,Adidas,Bangalore,C841,30,Platinum,1274,47,31,16190,Facebook,0,2231,357,20931.82
2024-11-21,P281,Jackets,Levis,Mumbai,C588,64,Silver,4834,16,27,15507,Facebook,1,3918,353,109635.12
2024-09-30,P246,Jeans,Puma,Chennai,C253,57,Gold,3862,48,40,14300,Google Ads,0,5459,424,80329.6
2024-08-28,P112,Jeans,Puma,Chennai,C401,34,Platinum,2479,8,44,18946,Instagram,1,1420,306,100349.92000000001
2024-08-22,P218,T-shirts,Nike,Chennai,C310,40,Silver,3944,11,43,14866,Facebook,1,2184,116,150936.88
2025-01-20,P169,Sneakers,Zara,Mumbai,C732,56,Bronze,2639,48,39,9689,Google Ads,0,2130,316,53518.92
2024-09-09,P172,Socks,Levis,Bangalore,C299,21,Gold,2372,29,29,19995,Google Ads,1,2284,286,48839.479999999996
2024-10-10,P113,Socks,Zara,Chennai,C631,54,Platinum,4227,42,22,15993,Google Ads,1,3772,464,53936.520000000004
2024-10-23,P175,Socks,Zara,Mumbai,C252,50,Platinum,1666,39,27,4286,Website,1,3269,86,27439.02
2025-01-01,P186,Jeans,Levis,Mumbai,C465,19,Platinum,2099,42,47,5140,Facebook,1,4777,107,57218.740000000005
2024-06-25,P134,Socks,Nike,Mumbai,C669,54,Gold,1097,34,5,13650,Website,0,1358,56,3620.0999999999995
2024-09-14,P132,Socks,Levis,Bangalore,C872,18,Silver,1443,28,36,4222,Instagram,1,3979,347,37402.56
2025-02-17,P236,Socks,Nike,Bangalore,C875,48,Silver,4972,31,28,12937,Instagram,1,4907,447,96059.04
2024-12-15,P237,Socks,Nike,Kolkata,C378,18,Platinum,1168,25,12,13230,Website,0,3687,191,10512.0
2025-02-04,P281,Jeans,Adidas,Mumbai,C342,33,Platinum,3048,7,13,16631,Website,0,3508,181,36850.32
2024-05-16,P113,Hats,Levis,Kolkata,C865,33,Silver,4239,13,47,12977,Facebook,0,1085,282,173332.71
2024-12-31,P185,Jeans,Zara,Delhi,C952,22,Bronze,4081,43,21,12251,Google Ads,0,3637,120,48849.57
2024-05-14,P283,T-shirts,Nike,Delhi,C259,18,Gold,4729,28,2,8923,Instagram,0,2138,219,6809.759999999999
2024-12-25,P295,Jackets,Adidas,Kolkata,C286,18,Platinum,3972,21,9,6118,Google Ads,1,4555,162,28240.920000000002
2024-06-14,P233,Jackets,Puma,Chennai,C394,58,Silver,1583,25,16,9996,Instagram,1,1753,57,18996.0
2024-04-15,P136,Jeans,Levis,Delhi,C135,40,Gold,2835,47,21,17524,Instagram,0,1276,313,31553.550000000003
2024-05-12,P291,T-shirts,Nike,Kolkata,C480,43,Platinum,4505,30,4,11835,Facebook,1,3963,410,12614.0
2024-09-09,P257,Hats,Adidas,Delhi,C135,21,Silver,4004,13,12,6940,Google Ads,1,5416,490,41801.76
2025-02-20,P181,Jackets,Levis,Delhi,C272,21,Gold,3361,36,28,8186,Instagram,1,4286,248,60229.119999999995
2024-12-23,P248,Jeans,Levis,Bangalore,C792,40,Platinum,4326,44,6,4998,Instagram,1,3814,382,14535.360000000002
2025-01-04,P280,Jeans,Zara,Delhi,C569,64,Gold,4557,27,4,673,Website,0,5426,415,13306.44
2024-07-03,P141,Jackets,Puma,Kolkata,C834,18,Bronze,4724,9,49,18330,Google Ads,1,1321,195,210643.16
2024-06-14,P156,Jeans,Levis,Kolkata,C431,19,Platinum,1946,5,49,8736,Instagram,1,5227,432,90586.29999999999
2024-10-03,P278,T-shirts,Puma,Bangalore,C557,35,Platinum,2933,1,13,19680,Facebook,1,2522,464,37747.71
2024-10-15,P230,Socks,Levis,Delhi,C338,52,Silver,2186,16,43,14280,Google Ads,1,3252,147,78958.32
2024-08-21,P137,Sneakers,Zara,Bangalore,C968,58,Silver,4360,17,39,12093,Instagram,0,3804,390,141133.19999999998
2024-12-27,P142,Socks,Adidas,Mumbai,C955,40,Silver,2832,21,38,9193,Facebook,1,855,303,85016.64000000001
2024-07-19,P158,Socks,Nike,Mumbai,C675,51,Silver,2836,0,23,18997,Google Ads,1,3926,255,65228.0
2024-10-01,P176,Jeans,Adidas,Chennai,C979,41,Silver,1361,1,10,12046,Website,0,973,99,13473.900000000001
2024-09-01,P180,Jackets,Zara,Mumbai,C960,19,Gold,2721,43,2,5870,Facebook,0,1842,70,3101.9400000000005
2025-02-03,P133,T-shirts,Nike,Chennai,C841,61,Platinum,3132,8,22,13875,Website,0,3452,321,63391.68
2024-08-13,P136,Jackets,Zara,Bangalore,C823,55,Platinum,3842,27,45,16447,Google Ads,1,1966,425,126209.7
2024-11-18,P143,T-shirts,Puma,Delhi,C639,51,Gold,1233,41,9,4315,Google Ads,1,2400,273,6547.230000000001
2024-06-14,P270,T-shirts,Zara,Delhi,C270,45,Platinum,3475,34,27,16047,Instagram,0,1380,333,61924.499999999985
2024-07-28,P264,Sneakers,Zara,Bangalore,C379,21,Bronze,4000,46,26,18356,Facebook,0,1298,490,56160.0
2025-02-18,P210,Jackets,Adidas,Mumbai,C415,27,Platinum,4496,48,45,1959,Instagram,1,3344,234,105206.40000000001
2024-09-10,P154,T-shirts,Levis,Bangalore,C547,48,Bronze,4020,18,19,15955,Website,0,2449,262,62631.6
2024-08-27,P220,Hats,Zara,Mumbai,C721,20,Silver,4791,49,40,5806,Instagram,0,3978,193,97736.4
2024-07-15,P193,Jackets,Nike,Delhi,C517,43,Gold,4803,11,25,15977,Website,0,945,222,106866.75
2024-11-01,P164,Socks,Puma,Mumbai,C475,52,Gold,2386,47,41,2110,Website,0,4982,192,51847.780000000006
2024-07-08,P223,T-shirts,Zara,Delhi,C655,37,Bronze,1922,6,33,7139,Website,1,5215,356,59620.439999999995
2024-06-17,P298,Jackets,Adidas,Bangalore,C362,30,Silver,1231,0,27,1462,Instagram,0,3977,168,33237.0
2025-02-02,P231,Sneakers,Levis,Mumbai,C743,48,Gold,1089,7,28,17976,Website,1,1681,51,28357.559999999998
2025-01-31,P219,Jeans,Puma,Mumbai,C255,24,Silver,4076,37,38,16170,Website,0,2685,137,97579.44
2024-09-16,P208,Hats,Puma,Delhi,C555,58,Bronze,4719,20,49,15159,Facebook,0,3206,239,184984.80000000002
2024-10-04,P270,Hats,Puma,Bangalore,C521,58,Silver,1383,40,23,5687,Website,1,3638,259,19085.399999999998
2024-07-20,P206,T-shirts,Levis,Delhi,C277,24,Gold,1213,14,29,19769,Facebook,0,5358,56,30252.22
2024-09-08,P126,Sneakers,Adidas,Delhi,C294,46,Silver,4706,5,48,14414,Facebook,1,1169,392,214593.59999999998
2025-01-20,P271,Sneakers,Zara,Delhi,C413,64,Bronze,4999,35,4,17867,Website,1,4585,371,12997.4
2024-07-17,P163,T-shirts,Zara,Delhi,C588,62,Bronze,1864,18,41,18250,Website,0,3650,318,62667.68
2024-04-19,P149,Jeans,Zara,Delhi,C670,38,Bronze,3934,16,29,5754,Google Ads,0,3275,181,95832.24
2024-05-29,P276,Socks,Zara,Delhi,C447,42,Bronze,4283,49,33,2309,Google Ads,0,3267,275,72082.89
2024-06-28,P230,Jeans,Nike,Bangalore,C547,61,Gold,1073,3,33,13602,Instagram,0,929,343,34346.729999999996
2024-05-14,P205,Jackets,Levis,Kolkata,C517,64,Platinum,4590,20,21,10834,Instagram,1,3391,465,77112.0
2024-05-14,P220,Socks,Zara,Bangalore,C773,22,Platinum,3757,9,35,9604,Instagram,1,2101,425,119660.45
2024-12-30,P248,Hats,Nike,Mumbai,C995,24,Bronze,1017,38,19,11549,Google Ads,1,1911,230,11980.259999999998
2024-10-14,P146,Jeans,Zara,Chennai,C517,53,Platinum,1072,5,37,8596,Instagram,0,4793,336,37680.799999999996
2024-05-18,P184,Jackets,Levis,Delhi,C778,53,Silver,3195,26,23,17627,Google Ads,1,5066,307,54378.9
2024-04-24,P274,Socks,Puma,Delhi,C471,30,Bronze,3378,32,25,1420,Google Ads,0,1451,490,57426.0
2024-10-23,P233,Jackets,Nike,Chennai,C719,56,Platinum,3579,3,8,19586,Google Ads,0,3100,230,27773.04
2025-01-27,P159,Jeans,Zara,Delhi,C799,42,Bronze,1569,17,23,8001,Instagram,1,4440,110,29952.21
2024-07-26,P261,Jeans,Adidas,Mumbai,C839,43,Gold,1926,25,39,7219,Google Ads,1,4905,348,56335.5
2024-09-06,P253,Jackets,Adidas,Kolkata,C631,44,Gold,4812,43,4,6805,Instagram,0,2407,236,10971.36
2024-08-30,P103,Hats,Adidas,Kolkata,C232,57,Silver,1753,11,32,6791,Website,1,2383,359,49925.44
2024-04-27,P191,Hats,Adidas,Chennai,C811,51,Bronze,3123,15,4,6511,Website,0,872,112,10618.199999999999
2024-03-11,P126,Jackets,Puma,Delhi,C735,56,Platinum,4255,2,48,11915,Instagram,1,5472,347,200155.19999999998
2024-03-14,P173,Socks,Zara,Kolkata,C456,48,Silver,4309,24,47,16178,Website,1,4441,246,153917.48
2024-11-10,P217,Hats,Puma,Chennai,C774,27,Gold,3986,21,1,15882,Instagram,1,3295,381,3148.94
2024-08-25,P133,Jeans,Puma,Bangalore,C151,63,Silver,2563,34,40,9272,Google Ads,1,5336,488,67663.19999999998
2024-12-01,P196,Jeans,Zara,Delhi,C767,54,Platinum,2766,46,1,8223,Google Ads,0,3985,274,1493.64
2024-08-24,P207,Jeans,Levis,Chennai,C552,35,Platinum,1207,12,4,3175,Website,0,2296,445,4248.64
2024-12-21,P128,Jackets,Zara,Kolkata,C406,23,Bronze,3676,8,16,11028,Instagram,1,1459,495,54110.72
2024-09-19,P138,Socks,Adidas,Kolkata,C797,39,Platinum,1474,43,11,18749,Google Ads,0,2091,386,9241.980000000001
2024-07-18,P220,Sneakers,Zara,Chennai,C286,35,Gold,4391,29,25,19980,Google Ads,0,3779,249,77940.24999999999
2024-03-20,P230,Jeans,Zara,Kolkata,C185,41,Bronze,2033,42,27,10282,Website,1,1082,67,31836.780000000002
2024-07-16,P213,Jackets,Adidas,Delhi,C149,24,Silver,3287,0,10,14745,Instagram,1,4849,131,32870.0
2025-01-20,P225,Sneakers,Levis,Bangalore,C855,31,Silver,4175,1,28,14552,Google Ads,0,4325,117,115731.0
2024-05-04,P201,Jackets,Puma,Chennai,C890,52,Bronze,2534,5,36,10205,Website,0,937,465,86662.79999999999
2024-07-10,P128,Jackets,Nike,Kolkata,C450,26,Gold,4188,9,7,1375,Website,0,5206,92,26677.559999999998
2024-10-18,P286,Hats,Puma,Bangalore,C272,43,Platinum,4980,48,4,5212,Google Ads,0,5206,293,10358.4
2024-03-19,P262,Jackets,Adidas,Chennai,C430,58,Platinum,4419,36,47,19262,Facebook,0,2780,449,132923.52
2024-03-23,P135,Sneakers,Zara,Kolkata,C374,57,Bronze,4462,27,31,1657,Facebook,1,1349,427,100975.06
2024-03-21,P243,Sneakers,Levis,Delhi,C284,56,Bronze,2333,5,15,13049,Instagram,0,2802,337,33245.25
2024-07-04,P286,T-shirts,Adidas,Delhi,C337,20,Platinum,3244,21,18,15528,Facebook,0,2311,370,46129.68000000001
2024-07-31,P299,Sneakers,Puma,Delhi,C563,50,Gold,3829,4,8,11645,Google Ads,0,1113,174,29406.719999999998
2025-01-19,P297,Jeans,Zara,Chennai,C950,18,Silver,4767,49,38,6081,Website,1,4220,380,92384.46
2024-09-26,P258,T-shirts,Nike,Chennai,C612,61,Bronze,4500,34,33,11881,Facebook,1,3411,216,98009.99999999999
2024-11-02,P173,Jeans,Levis,Delhi,C262,37,Silver,2887,8,35,13493,Facebook,1,4125,99,92961.4
2025-01-22,P258,Jeans,Levis,Chennai,C380,53,Bronze,1079,46,32,2289,Google Ads,0,2673,283,18645.120000000003
2025-02-04,P217,T-shirts,Levis,Chennai,C183,40,Platinum,3952,25,30,1171,Facebook,1,1796,59,88920.0
2025-02-19,P127,Jackets,Nike,Delhi,C436,29,Platinum,3493,18,22,6091,Website,1,1622,169,63013.72
2024-08-09,P187,Hats,Levis,Bangalore,C904,34,Gold,3939,14,22,5717,Instagram,0,1206,440,74525.88
2024-12-29,P162,Socks,Puma,Mumbai,C645,63,Gold,1101,26,20,5408,Website,0,1142,418,16294.8
2024-07-04,P280,T-shirts,Nike,Bangalore,C351,50,Silver,1019,15,14,4104,Instagram,1,1463,393,12126.1
2025-02-09,P259,Socks,Adidas,Bangalore,C691,47,Silver,4303,44,36,16746,Instagram,0,1393,57,86748.48000000001
2024-06-14,P205,Socks,Puma,Chennai,C103,42,Gold,3926,2,48,9031,Instagram,1,984,207,184679.04
2025-01-11,P185,Jeans,Zara,Delhi,C182,23,Bronze,2027,41,36,18777,Google Ads,1,4733,220,43053.48
2024-05-27,P272,Hats,Zara,Delhi,C179,24,Bronze,4313,21,34,19483,Instagram,1,4056,397,115847.18
2025-02-03,P103,Jeans,Adidas,Delhi,C448,33,Bronze,1401,27,19,10974,Google Ads,1,3821,285,19431.87
2024-09-03,P207,Sneakers,Adidas,Kolkata,C612,38,Silver,2073,42,29,6058,Website,0,1289,143,34867.86
2024-04-03,P291,Jeans,Puma,Chennai,C132,55,Silver,2936,11,23,12327,Website,1,2637,494,60099.92
2024-08-02,P241,Jeans,Zara,Delhi,C577,32,Bronze,1292,26,9,532,Google Ads,1,4466,489,8604.720000000001
2025-02-13,P122,Jackets,Adidas,Delhi,C369,32,Silver,3186,15,6,6580,Instagram,1,2407,402,16248.599999999999
2025-01-03,P154,T-shirts,Zara,Kolkata,C452,38,Bronze,4951,1,32,17504,Instagram,1,1759,375,156847.68
2024-12-03,P127,Sneakers,Puma,Mumbai,C521,41,Silver,4644,16,40,3653,Website,0,3351,215,156038.4
2024-09-27,P237,Jeans,Puma,Delhi,C473,22,Platinum,4358,11,28,7357,Website,0,1714,298,108601.36
2024-12-17,P255,Hats,Adidas,Mumbai,C912,41,Bronze,3343,48,29,4346,Website,1,1973,77,50412.44
2024-07-27,P103,Socks,Zara,Delhi,C182,64,Platinum,1588,42,46,7044,Facebook,1,3409,70,42367.840000000004
2024-04-14,P242,Jeans,Zara,Chennai,C526,32,Platinum,1167,7,9,18819,Facebook,0,5389,179,9767.789999999999
2024-03-07,P291,Sneakers,Levis,Mumbai,C425,64,Bronze,2305,32,25,1058,Website,1,4664,120,39185.0
2024-12-29,P129,Socks,Adidas,Kolkata,C567,22,Silver,2583,20,10,4154,Google Ads,0,3455,465,20664.0
2024-03-24,P233,Socks,Zara,Bangalore,C145,42,Silver,4828,5,29,10516,Google Ads,1,1236,466,133011.4
2024-03-06,P170,T-shirts,Adidas,Chennai,C947,21,Silver,2428,2,45,6644,Instagram,1,1697,480,107074.8
2024-07-03,P158,Sneakers,Adidas,Bangalore,C534,23,Platinum,2296,20,48,592,Google Ads,1,3707,78,88166.40000000001
2025-02-23,P168,Sneakers,Levis,Chennai,C756,54,Gold,3346,43,32,15656,Website,0,2533,158,61031.04000000001
2024-12-05,P181,Socks,Adidas,Chennai,C731,42,Silver,1956,49,5,11988,Website,0,3141,452,4987.8
2024-12-03,P231,Socks,Nike,Delhi,C784,43,Bronze,1230,39,48,10715,Google Ads,0,2661,435,36014.399999999994
2024-11-26,P123,Jeans,Adidas,Chennai,C793,30,Gold,1476,3,11,2712,Facebook,0,1878,361,15748.92
2024-07-28,P240,Jackets,Levis,Chennai,C143,21,Silver,1133,1,20,7587,Google Ads,0,2752,208,22433.4
2024-05-08,P194,Jeans,Levis,Kolkata,C569,20,Silver,1767,28,13,11281,Facebook,1,4401,315,16539.12
2024-05-08,P173,Sneakers,Zara,Mumbai,C553,54,Silver,2596,36,44,4362,Google Ads,1,2331,227,73103.36
2024-09-21,P127,Sneakers,Nike,Delhi,C915,20,Bronze,2419,49,15,10221,Google Ads,1,2649,361,18505.350000000002
2025-01-11,P128,Hats,Adidas,Mumbai,C431,33,Gold,3980,48,36,13062,Facebook,0,4336,317,74505.59999999999
2024-03-11,P296,Hats,Zara,Chennai,C523,21,Gold,4406,39,48,7911,Facebook,0,5093,238,129007.68
2024-11-05,P142,Socks,Adidas,Bangalore,C156,39,Gold,4424,8,3,13992,Facebook,0,3945,249,12210.240000000002
2024-09-14,P277,Sneakers,Levis,Kolkata,C794,27,Platinum,4609,19,19,12361,Facebook,1,2560,292,70932.51000000001
2024-04-21,P111,Hats,Adidas,Chennai,C810,21,Bronze,3949,2,28,14377,Google Ads,1,2490,236,108360.56
2024-04-22,P297,Hats,Zara,Kolkata,C629,61,Gold,1202,35,29,10652,Google Ads,1,5445,225,22657.7
2024-04-25,P241,Jeans,Adidas,Chennai,C524,18,Gold,3804,32,26,14125,Facebook,1,4417,97,67254.72
2025-01-06,P282,Socks,Levis,Mumbai,C837,43,Gold,2150,36,3,2960,Facebook,0,1668,283,4128.0
2024-05-12,P119,Jackets,Adidas,Delhi,C991,20,Gold,2602,43,36,1176,Facebook,1,1829,249,53393.04
2024-08-06,P246,Jeans,Levis,Bangalore,C105,34,Gold,4087,39,3,8528,Facebook,1,2219,177,7479.210000000001
2024-06-13,P175,Hats,Adidas,Kolkata,C769,23,Platinum,3943,47,41,15019,Google Ads,1,926,223,85681.39
2024-05-29,P294,Hats,Puma,Mumbai,C761,57,Bronze,4790,2,9,3207,Google Ads,1,2959,255,42247.799999999996
2024-10-28,P187,T-shirts,Puma,Delhi,C131,32,Bronze,3431,24,8,12863,Website,0,3751,397,20860.48
2024-12-11,P129,Jeans,Puma,Mumbai,C775,48,Platinum,3173,15,4,7254,Website,0,1872,492,10788.199999999999
2024-04-29,P283,Socks,Zara,Bangalore,C985,37,Bronze,2996,11,10,2155,Google Ads,1,2272,139,26664.4
2024-05-11,P150,Sneakers,Nike,Mumbai,C449,20,Gold,1341,20,39,543,Google Ads,1,3829,161,41839.2
2024-12-26,P251,Jeans,Puma,Kolkata,C554,61,Bronze,3346,0,37,10694,Facebook,0,1446,362,123802.0
